executionOrder,submissionId,type,relativeExecutionTime,Depth,statement
5,2269,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2269,FROM,0.5,1,FROM Students sJOIN Enrollments e ON s.NetId = e.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2269,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2269,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2270,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2270,FROM,0.5,1,"FROM Students sJOIN Enrollments e ON s.NetId = e.NetId,
                      Courses c"
6,2270,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2270,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2271,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2271,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2271,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2271,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2272,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2272,FROM,0.5,1,FROM Students sJOIN Enrollments e ON s.NetId = e.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2272,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2272,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s1 WHERE s.Department = ""CS""
"
5,2273,SELECT,0.5,1,"SELECT DISTINCT Title,
                DISTINCT Instructor"
1,2273,FROM,0.5,1,FROM Students sJOIN Enrollments e ON s.NetId = e.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2273,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2273,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s1 WHERE s.Department = ""CS""
"
5,2274,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2274,FROM,0.5,1,FROM Students sJOIN Enrollments e ON s.NetId = e.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2274,ORDER BY,0.5,1,"ORDER BY Title,
         Instructor"
2,2274,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s1 WHERE s.Department = ""CS""
"
5,2275,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2275,FROM,0.5,1,FROM Students sJOIN Enrollments e ON s.NetId = e.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2275,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2275,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s
  JOIN Enrollments e ON s.NetId = e.NetId
  JOIN Courses c ON e.CRN = c.CRN WHERE c.Department = ""CS""
  AND s.Department != ""CS"" >
  SELECT COUNT* Students s
  JOIN Enrollments e ON s.NetId = e.NetId
  JOIN Courses c ON e.CRN = c.CRN WHERE c.Department = ""CS""
  AND s.Department = ""CS""
"
5,2276,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2276,FROM,0.5,1,FROM Students sJOIN Enrollments e ON s.NetId = e.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2276,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2276,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s
  JOIN Enrollments e ON s.NetId = e.NetId
  JOIN Courses c ON e.CRN = c.CRN WHERE c.Department = ""CS""
  AND s.Department != ""CS"" >
  SELECT COUNT* Students s
  JOIN Enrollments e ON s.NetId = e.NetId
  JOIN Courses c ON e.CRN = c.CRN WHERE c.Department = ""CS""
  AND s.Department = ""CS""
"
5,2277,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2277,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2277,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2277,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2278,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor,
                countNetId"
1,2278,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2278,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2278,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2279,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor,
                counte.NetId"
1,2279,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2279,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2279,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2280,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor,
                counte.NetId"
1,2280,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2280,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2280,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department GROUP byy Title,
                                         Instructor
"
5,2281,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor,
                counte.NetId"
1,2281,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
3,2281,GROUP BY,0.5,1,"GROUP BY Title,
         Instructor"
6,2281,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2281,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2282,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2282,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2282,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2282,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2283,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor,
                s.Department"
1,2283,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2283,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2283,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2284,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor,
                e.netId"
1,2284,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2284,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2284,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2285,SELECT,0.5,1,"SELECT NetId,
       FirstName,
       LastName"
1,2285,FROM,0.5,1,FROM Students SNATURAL JOIN Enrollments E
6,2285,ORDER BY,0.5,1,ORDER BY NetId
2,2285,WHERE,0.5,1,"WHERE S.Department = 'CS'
  AND <subquery_0> < S.Department = 'CS'
  AND <subquery_1>
"
5,2285,SELECT,0.5,1,SELECT COUNTCRN
1,2285,FROM,0.5,1,FROM Courses C
2,2285,WHERE,0.5,1,WHERE C.Department = 'CS'
5,2285,SELECT,0.5,1,SELECT COUNTCRN
1,2285,FROM,0.5,1,FROM Courses C
2,2285,WHERE,0.5,1,WHERE C.Department = 'CS'
5,2286,SELECT,0.5,1,"SELECT NetId,
       FirstName,
       LastName"
1,2286,FROM,0.5,1,FROM Students SNATURAL JOIN Enrollments E
6,2286,ORDER BY,0.5,1,ORDER BY NetId
2,2286,WHERE,0.5,1,"WHERE S.Department = 'CS'
  AND <subquery_0> < S.Department != 'CS'
  AND <subquery_1>
"
5,2286,SELECT,0.5,1,SELECT COUNTCRN
1,2286,FROM,0.5,1,FROM Courses C
2,2286,WHERE,0.5,1,WHERE C.Department = 'CS'
5,2286,SELECT,0.5,1,SELECT COUNTCRN
1,2286,FROM,0.5,1,FROM Courses C
2,2286,WHERE,0.5,1,WHERE C.Department = 'CS'
5,2287,SELECT,0.5,1,"SELECT NetId,
       FirstName,
       LastName"
1,2287,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments E
6,2287,ORDER BY,0.5,1,ORDER BY NetId
2,2287,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> < <subquery_1>
"
5,2287,SELECT,0.5,1,SELECT COUNTNetId
1,2287,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments
2,2287,WHERE,0.5,1,WHERE s.Department = 'CS'
5,2287,SELECT,0.5,1,SELECT COUNTNetId
1,2287,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments
2,2287,WHERE,0.5,1,WHERE s.Department != 'CS'
5,2288,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,2288,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments E
6,2288,ORDER BY,0.5,1,ORDER BY NetId
2,2288,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> < <subquery_1>
"
5,2288,SELECT,0.5,1,SELECT COUNTNetId
1,2288,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments
2,2288,WHERE,0.5,1,WHERE s.Department = 'CS'
5,2288,SELECT,0.5,1,SELECT COUNTNetId
1,2288,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments
2,2288,WHERE,0.5,1,WHERE s.Department != 'CS'
5,2289,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2289,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2289,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2289,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2290,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2290,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2290,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2290,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2291,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2291,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2291,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2291,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2292,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2292,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2292,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2292,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2293,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2293,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2293,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2293,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2294,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2294,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2294,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2294,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
"
5,2295,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2295,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2295,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2295,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1,
       Courses WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department != ""CS""
  AND s1.Department = s.Department
"
5,2296,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2296,FROM,0.5,1,FROM Courses cNATURAL JOIN Enrollments eJOIN Students s ON e.NetId = s.NetId
6,2296,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2296,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1,
       Courses WHERE s1.Department = s.Department < 2*
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department != ""CS""
  AND s1.Department = s.Department
"
5,2297,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2297,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,2297,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2297,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
  AND s1.NetId = e.NetId >
  SELECT COUNT*
  FROM Students s2 WHERE s.Department = ""CS""
  AND s2.NetId = e.NetId
"
5,2298,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2298,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,2298,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2298,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
  AND s1.NetId = e.NetId >
  SELECT COUNT*
  FROM Students s2 WHERE s.Department = ""CS""
  AND s2.NetId = e.NetId
"
5,2299,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2299,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,2299,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2299,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
  AND s1.NetId = e.NetId >
  SELECT COUNT*
  FROM Students s2 WHERE s.Department = ""CS""
  AND s2.NetId = e.NetId
"
5,2300,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2300,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,2300,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2300,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND e.NetId EXISTS
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
  AND s1.NetId = e.NetId -
  SELECT COUNT*
  FROM Students s2 WHERE s.Department = ""CS""
  AND s2.NetId = e.NetId
"
5,2301,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2301,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2301,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2301,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
  AND s1.NetId = e.NetId -
  SELECT COUNT*
  FROM Students s2 WHERE s.Department = ""CS""
  AND s2.NetId = e.NetId
"
5,2302,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2302,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2302,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2302,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
  AND s1.NetId = e.NetId -
  SELECT COUNT*
  FROM Students s2 WHERE s.Department = ""CS""
  AND s2.NetId = e.NetId
"
5,2303,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2303,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2303,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2303,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS""
  AND s1.Department = s.Department
  AND s1.NetId = e.NetId -
  SELECT COUNT*
  FROM Students s2 WHERE s.Department = ""CS""
  AND s2.NetId = e.NetId
"
5,2304,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2304,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2304,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2304,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2 WHERE s.Department = ""CS""
  AND s2.NetId = e.NetId
"
5,2305,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2305,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2305,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2305,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2 WHERE s.Department = ""CS""
"
5,2306,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2306,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2306,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2306,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1 WHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2 WHERE s2.Department = ""CS""
"
5,2307,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2307,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2307,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2307,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
"
5,2308,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor,
                s.department"
1,2308,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2308,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2308,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
"
5,2309,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor,
                s.Department"
1,2309,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2309,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2309,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
"
5,2310,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2310,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2310,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2310,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
"
5,2311,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2311,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2311,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2311,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
  AND c.Title = ""Chan Anderson""
"
5,2312,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2312,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2312,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2312,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
  AND c.Title != ""Chan Anderson""
"
5,2313,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2313,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2313,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2313,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
  AND c.Title != ""Chan Anderson""
  AND c.Title != ""Vu Anderson""
"
5,2314,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2314,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2314,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2314,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
"
5,2315,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2315,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2315,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2315,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
"
5,2316,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2316,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2316,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2316,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
  AND c.Title != ""CS136""
  AND c.Title != ""CS277""
"
5,2317,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2317,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2317,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2317,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
  AND c.Title != ""CS136""
  AND c.Title != ""CS277""
  AND c.Title !=""CS562""
  AND c.Title !=562
"
5,2318,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2318,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2318,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2318,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students WHERE Department != ""CS"" >
  SELECT COUNT*
  FROM Students WHERE Department = ""CS""
  AND c.Title != ""CS136""
  AND c.Title != ""CS277""
  AND c.Title !=""CS562""
  AND c.Title !=""CS562""
"
5,2319,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
